Tweet,Target,Stance
It's not a good week for #SemST,Donald Trump,0
"RT @BlissTabitha ""Never quite works out that way huh?  #GlobalWarming HOAX #MediaMalpractice #SemST",Donald Trump,0
Left-wing media trying to silence @realDonaldTrump? HAHAHA  Keep trying! Trump is NOT a career politician & he won't be bought!  #SemST,Donald Trump,0
"#macys ""We have no tolerance for discrimination in any form,"" I thought the left preached tolerance. Not discrimination but truth #SemST",Donald Trump,0
Macy's to stop selling Trump merch. I guess he'll sue them next. #SemST,Donald Trump,0
Only good thing about Trump's presidential run is that by the end of it he will be a billion or 2 short #SemST,Donald Trump,0
I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote! #SemST,Donald Trump,0
Comments by @realDonaldTrump were hateful & disgusting. Everyone should sever their ties with him. Thanks @Macys @Univision @nbc #SemST,Donald Trump,0
@people @KimKardashian I dont even have to read this 2 know who she would want 4 the next president. #Killary #SemST,Donald Trump,0
@gbennettpost @jamiedupree No  #asstards!  America is dumping you! Trump's gonna put your dicks in the dirt! #SemST,Donald Trump,0
@Lrihendry your just as ignorant as #SemST,Donald Trump,0
Thank you @Macys! You are and will continue to be my favorite store! Bye bye #DoucheBag #SemST,Donald Trump,0
hey @Macys a whole bunch of us are going to sever ties with you.   #Macys #SemST,Donald Trump,0
So I'm guessing there won't be a #SlovenianFirstLady in #TheWhiteHouse!  #SemST,Donald Trump,0
@Ehsan_Kassim It's time we make the Housewares department great again #SemST,Donald Trump,0
"@JudgeMbro Thank you for RT and FAV, judge!!! #USA #OhHillNo #Cuba #TodosMarchamos #Venezuela #SemST",Donald Trump,0
"@realDonaldTrump U gonna take this? I hope not! Bullshit from #Univision #NBCUniversal and #Macys. ""Magic of Macy's"" my ass #SemST",Donald Trump,0
"We get all the bad #Mexicans...minus the ones whose labor built your empire, of course. #TrumpedFacts #Delusional #GTFOH #SemST",Donald Trump,0
Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.  #SemST,Donald Trump,0
"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body #SemST",Donald Trump,0
DID YOU KNOW that the U.S Constitution is now under full pledge attack by the Obama tyrant administration? #WethePeople #SemST,Donald Trump,0
The more I read how NBC and Macy's are cutting ties with @realDonaldTrump the more I'm convinced he should be president.  #SemST,Donald Trump,0
"Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump #SemST",Donald Trump,0
@TPM @realDonaldTrump this is what happens when you open your big mouth. You're out of luck for 2016 at this rate. #Univision #SemST,Donald Trump,0
Hey at @realDonaldTrump I'll vote for you if you adopt me! #SemST,Donald Trump,0
Fuck Macy's. Fuck your July 4th Fireworks. Fuck your Thanksgiving Parade. Fuck NBC. Fuck Univision. Fuck Mexico. Fuck all of you. #SemST,Donald Trump,0
And this dude wants to be potus #FOH #SemST,Donald Trump,0
I hope every Billionaire learned their lesson bout talking sh%t about Mexicans!  Do it in your golf clubs NOT on TV! #SemST,Donald Trump,0
@realDonaldTrump Canada supports you! Please stop the ILLEGALS at your boarder before they get to ours. #SemST,Donald Trump,0
"Goodbye Macy's, nbc,univision. Illegals are raping&murdering thx to Obama. Trump is right. #SemST",Donald Trump,0
"@WashTimes @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto. #SemST",Donald Trump,0
@hamltonb026 that's the last thing I'm doing. I'm suggesting that liberals are the reason it is the issue it is today #SemST,Donald Trump,0
#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta #SemST,Donald Trump,0
Trump got the smarts to win the hearts #SemST,Donald Trump,0
It's truly amazing just how many people Donald Trump is making complete & utter fools of. Gotta love it :) #MurderersAndRapists #SemST,Donald Trump,0
"OBAMA LISTENING TO RAP ""MUSIC"" IN THE WHITE HOUSE IS A DISGRACE. YOU CAN'T SPELL CRAP WITHOUT RAP. #tcot #NoBama #SemST",Donald Trump,0
"crazy-speak & how often/many times it's repeated are NOT mutually exclusive; c'mon chris; don't YOU be lazy, too...  @chrislhayes #SemST",Donald Trump,0
@TPM Forget #AnnCoulter. Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot #SemST,Donald Trump,0
@JoeHNewYork @maggiebeauchamp @DLoesch This country is upside down.. #SemST,Donald Trump,0
"@PoliticalLaughs Meanwhile, derelicts, deviants, and bedlam thrive under Obama. #SemST",Donald Trump,0
#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S! #SemST,Donald Trump,0
Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,Donald Trump,0
"Well, someone's doing the raping. I get combed and gooped up so much, Donald's the one doing the raping. He never understands. #SemST",Donald Trump,0
"Just so its not lost, today ISIS executed 74 children. To make it worse, our President was tweeting about basketball. #SemST",Donald Trump,0
"I wrote 'The Art of the Deal,' the number one best selling business book of all time, at least I think #SemST",Donald Trump,0
"Finally a highly intelligent, economically competent contender for The President. TRUMP #Trump #realdonaldtrump #SemST",Donald Trump,0
I'm voting for Donald Trump ! #SemST,Donald Trump,0
We need someine to bring this country back to life! @realDonaldTrump resuscitate America! #SemST,Donald Trump,0
"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he constantly stands up for what he believes! #SemST",Donald Trump,0
"Spine, I would like for you to meet the Republican Party.  #SemST",Donald Trump,0
Jeb Bush Why Don't U Stand Up For Yr Mexican Family & Denounce Trump. Have You No Pride or Balls?  #DumpTrump #BoycottTrump #SemST,Donald Trump,0
@kesgardner @MikeHansen613  WTF?????? The true face of #Racism & it is UGLY both inside & out #SemST,Donald Trump,0
@CNNPolitics @Eugene_Scott  Careful Donald. Don't get carried away. #SemST,Donald Trump,0
"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking #SemST",Donald Trump,0
RT brutaltruth2682: Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,Donald Trump,0
delusional - adjective  1. having false or unrealistic beliefs or opinions 2. Donald Trump  #presidentialelection2016 #SemST,Donald Trump,0
ENOUGH. 4FAR 2LONG  2% of pop. has dictated 2the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE!  #ccot #SemST,Donald Trump,0
Maybe if more patriots raised a fuss and did what the gays and other minority groups do we'd get this country back #SemST,Donald Trump,0
@Macys not selling Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @Macys again.. #SemST,Donald Trump,0
Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your store A LOT. NOT ANYMORE BYE #SemST,Donald Trump,0
a clown who wants to be president #youcantdoit #MexicansAreChidos #SemST,Donald Trump,0
If @Macys wants to try to stall this country's progress that's their prerogative but I'm done shopping there #BadBusiness #SemST,Donald Trump,0
@TIMENOUT @TIB2016 @AlanColmes is a prime example of a #LobotomizedLiberal. #SemST,Donald Trump,0
@realDonaldTrump You go get em Donald!  The real folks are with you 110% #SemST,Donald Trump,0
I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not stupid or unkind. #yuck #SemST,Donald Trump,0
I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff. #SemST,Donald Trump,0
Oreo frappie from Mcdonalds is the morning beverage of Champions.#wakeandbake #McDonalds #SemST,Donald Trump,0
@McAndles1 @OldRowRumors Hoobastank goes against Christ. Shame #SemST,Donald Trump,0
@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!  #SemST,Donald Trump,0
@loudobbsnews Don't you just love that truth is now called controversial comments?!  Has this country fallen that low?! #SemST,Donald Trump,0
Dear Republicans: Please nominate Donald Trump. The reminder that people like him exist will do wonders for the progressive cause #SemST,Donald Trump,0
@realDonaldTrump @LadyPatriot777 @Macys lousy merchandise made in China !!!!!!!  #SemST,Donald Trump,0
"@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be revealed. He's an Indonesian citizen.  #SemST",Donald Trump,0
Everything Donald Trump said was 100% true though. #SemST,Donald Trump,1
@gerfingerpoken2 @tomgreen1959 Of course he did. Traitors conspire with #traitors #ImpeachObama #SemST,Donald Trump,2
Conflict is a vehicle for change!  Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership #SemST,Donald Trump,1
@realDonaldTrump you work on the Mexican wall and I will focus on the Canadian wall!! #trueenemy #Christie2016 #SemST,Donald Trump,0
@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH.. #SemST,Donald Trump,1
@realDonaldTrump Its admirable how you're willing to lose sponsors for the greater good. We've longed for voice like yours! #SemST,Donald Trump,1
@realDonaldTrump you're not playing to win this = #SemST,Donald Trump,0
" TY Michael @ASavageNation ""I'd do anything to help him; he's right, he's telling the truth"" @realDonaldTrump #BoycottMacys  #SemST",Donald Trump,1
@POTUS what are your thoughts on #SemST,Donald Trump,2
Stop thinking you can walk around talking reckless in the end it will bite you in the ass #Dontjudgeme #SemST,Donald Trump,0
I'm voting for Donald Trump this election #waitonit #SemST,Donald Trump,1
Clearly @realDonaldTrump has very good finance people because his shocking racist comments proves he not an intelligent human! #SemST,Donald Trump,0
@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,Donald Trump,0
@thehill @greta @realDonaldTrump Now You Know The Left Is Afraid Of A Executive Over Politicians < Hang In There Donald #SemST,Donald Trump,1
GOP candidate predictions? America decides to play the Trump card and go with the man with the plan. #SemST,Donald Trump,1
"What does Ivana, NBC, Univision, Gemini's, and Macy's have in common?  Answer: They all dropped #SemST",Donald Trump,0
"Corporate America showing there Asses, over #trump is just wrong! I am making note! #SemST",Donald Trump,0
"If there was such a thing as the ""American"" Hitler. Donald Trump would probably be that guy. #nationalism #SemST",Donald Trump,0
"#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty #SemST",Donald Trump,1
"The way @realDonaldTrump is taking flak, he must be over the target. #SemST",Donald Trump,0
@DrakeKing15your gay agenda will be met with the wrath of god #SemST,Donald Trump,2
"Fuck You Obama, I will continue to fly my confederate flag and I'm going to fly it proudly! Renaming American streets? WTF? #SemST",Donald Trump,2
"@boxxers06 This may be true. However, many Americans also travel to these and other places to do the exact same thing.  #SemST",Donald Trump,2
"This country needs a President to take control, cut through the BS, and speak the truth! #truthhurts @realDonaldTrump #SemST",Donald Trump,1
"Anyone who is against @realDonaldTrump 4 president, has no clue of his success and the potential of greatness he can do 4 us. #SemST",Donald Trump,1
"@business  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #OhHillNo #StopHillary2016 #SemST",Donald Trump,0
"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump  #SemST",Donald Trump,1
@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!  #SemST,Donald Trump,1
@realDonaldTrump first time voting and I'm definitely voting for Trump #SemST,Donald Trump,1
5. Obama could kill us all with these race wars and black lives matters stuff. Divide and Conquer. #tcot #SemST,Donald Trump,2
"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will. #SemST",Donald Trump,1
@nytimes Does he go to the Dog groomer ? #SemST,Donald Trump,2
GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL!  HAS MY VOTE IN 2016!  #TCOT #ILLEGALSSTOLEJOBS #SemST,Donald Trump,1
